layer,format,transform,qsnr_w_db,qsnr_x_db,qsnr_y_db,reason,W_std,W_max_abs,W_crest,W_crest_rms,W_kurtosis,W_n,X_std,X_max_abs,X_crest,X_crest_rms,X_kurtosis,X_n,Y_std,Y_max_abs,Y_crest,Y_crest_rms,Y_kurtosis,Y_n
embed,MXFP4,had,,,,HAD requires power-of-2 in_features,0.11211745057736629,0.3149096965789795,2.8087482809973197,2.808542504308916,-0.9376479733878504,3584,0.30709315108696966,1.0,3.256340939094396,3.001203573761757,2.9936282207623988,200704,0.19546154788103992,1.5251336097717285,7.8027296228102205,7.798502679654167,1.605934724742605,917504
encoder.layers.0.linear1,INT4,base,16.994390876707183,16.75364574212256,17.31703151944277,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,INT4,smooth,17.344576957462433,16.06655612988643,17.11974930791516,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,INT4,had,16.19916923067322,16.06888184692988,16.486480222289128,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,FP4,base,19.050223662481105,19.02246092872445,19.275100020454175,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,FP4,smooth,19.217776771113822,18.915131045565296,19.377817329077725,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,FP4,had,18.549418900351913,18.443526744179103,18.41796428191185,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,NF4,base,20.818159586159588,20.47394936075865,20.984180819711224,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,NF4,smooth,20.77564189301458,20.553812644395638,21.01303708756355,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,NF4,had,20.350243314468003,20.40618443787675,20.674655118747257,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,NVFP4,base,19.090988906933426,16.36921904164418,17.894304267044923,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,NVFP4,smooth,19.2395334752688,18.93879808815826,19.43268279046922,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,NVFP4,had,18.024190034843752,18.121527712072194,18.267505287459024,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,MXINT4,base,18.525181942837563,17.544444627949417,18.46914907392868,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,MXINT4,smooth,18.244701668938095,17.682826827131578,18.40181659882671,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
